L,model,k,sample_index,seed,raw_steps,lerw_steps,winding,hit_x,hit_y,environment_sites
256,gamma,1.0,368,5486685681064990499,4927,719,1,205,256,1815
256,gamma,1.0,369,6584864692563002122,4150,758,2,184,256,1641
256,gamma,1.0,370,2454728019017005617,5082,846,-2,226,256,1960
256,gamma,1.0,371,29560720656761909,4356,892,-2,256,190,1822
256,gamma,1.0,372,173787202724140680,5469,985,2,243,256,2120
256,gamma,1.0,373,8507432800622564229,5853,925,-2,256,219,2239
256,gamma,1.0,374,8085890447461209576,4213,743,3,256,167,1716
256,gamma,1.0,375,1453057796006222950,5260,798,-5,256,190,1937
256,gamma,1.0,376,1452855204293144192,6351,831,2,235,256,2311
256,gamma,1.0,377,8750616062035358486,4547,791,1,256,205,1780
256,gamma,1.0,378,9089565585341334499,5084,956,0,256,220,1960
256,gamma,1.0,379,6016379090648952455,4420,822,2,188,256,1733
256,gamma,1.0,380,7316189671645825900,5743,961,2,231,256,2201
256,gamma,1.0,381,5851810117321210595,5520,876,2,256,146,2039
256,gamma,1.0,382,6632962126933816496,5559,935,0,245,256,2079
256,gamma,1.0,383,5939191610393267612,4545,833,1,195,256,1780
256,gamma,1.0,384,229793133075488175,5492,880,0,236,256,2194
256,gamma,1.0,385,3526583482675582280,3326,582,-1,256,132,1257
256,gamma,1.0,386,727435563376190786,3895,667,1,256,151,1456
256,gamma,1.0,387,2885109831915764890,4078,716,-1,200,256,1619
256,gamma,1.0,388,3389898048530650153,5471,839,3,235,256,2096
256,gamma,1.0,389,4409121247414509433,4958,866,0,252,256,1885
256,gamma,1.0,390,2554878234134874742,4112,828,-3,256,242,1720
256,gamma,1.0,391,107357006779650363,4503,725,1,159,256,1740
256,gamma,1.0,392,3792660500100527606,4590,772,-2,256,144,1796
256,gamma,1.0,393,7909692046997873768,5295,831,1,175,256,2045
256,gamma,1.0,394,2327125272317094393,3324,782,0,256,158,1548
256,gamma,1.0,395,629382255567629851,5329,811,2,195,256,2021
256,gamma,1.0,396,39751972522429501,5464,894,0,256,222,2027
256,gamma,1.0,397,5857205896498121167,3813,795,2,219,256,1625
256,gamma,1.0,398,5292770847052838343,4333,847,1,251,256,1733
256,gamma,1.0,399,7031390582053295024,4978,882,-3,256,244,1901
256,gamma,1.0,400,7405410200738397393,4831,769,1,223,256,1958
256,gamma,1.0,401,8009007208735546082,3543,651,2,89,256,1469
256,gamma,1.0,402,8924486273467520234,4630,840,2,256,220,1872
256,gamma,1.0,403,5891349755251736916,4245,769,-1,256,145,1628
256,gamma,1.0,404,1277929784462929741,4759,871,1,223,256,1814
256,gamma,1.0,405,1275556013631603015,5452,888,0,256,146,2125
256,gamma,1.0,406,3555054776462931068,6301,889,3,256,179,2286
256,gamma,1.0,407,1399867258320716205,4568,920,1,238,256,1893
256,gamma,1.0,408,162906751522954589,4041,875,1,241,256,1759
256,gamma,1.0,409,8039144953793835981,5767,911,-1,256,243,2253
256,gamma,1.0,410,2591499979006357666,5272,746,1,256,190,1912
256,gamma,1.0,411,4504520597530034433,4999,771,0,256,187,1951
256,gamma,1.0,412,6056984010230060724,4696,770,0,212,256,1795
256,gamma,1.0,413,3951196029930033136,4604,844,-2,232,256,1903
256,gamma,1.0,414,7712178365916050478,3874,800,0,256,184,1605
256,gamma,1.0,415,8845412057771745777,6385,927,0,256,231,2222
256,gamma,1.0,416,2811304646972136756,5275,919,0,209,256,2034
256,gamma,1.0,417,6625213413648923816,3197,635,0,256,153,1340
256,gamma,1.0,418,1950149781546404536,4158,814,-1,256,218,1707
256,gamma,1.0,419,6178696298201438240,4691,873,-1,256,239,1990
256,gamma,1.0,420,434829889581298981,5430,870,2,228,256,1993
256,gamma,1.0,421,6312551929943810400,3886,836,2,252,256,1653
256,gamma,1.0,422,1509092204846592563,3650,768,-1,256,226,1616
256,gamma,1.0,423,9045642362319351815,4910,810,0,220,256,1867
256,gamma,1.0,424,3451455768573119956,4551,779,0,256,205,1992
256,gamma,1.0,425,3185182266394269124,4990,692,-2,150,256,1794
256,gamma,1.0,426,3107965981275843637,5029,837,-1,256,249,1971
256,gamma,1.0,427,9154970971270112869,4766,892,-1,256,200,1918
256,gamma,1.0,428,1069867901143039317,4950,852,-2,256,214,1983
256,gamma,1.0,429,4714050408142002806,3975,823,0,217,256,1726
256,gamma,1.0,430,1216821924990852554,6350,942,-2,256,240,2343
256,gamma,1.0,431,2759725550408108781,5077,777,0,125,256,1896
256,gamma,1.0,432,9134269205278274020,4860,966,1,236,256,1999
256,gamma,1.0,433,5930481612594172427,3697,773,-1,221,256,1559
256,gamma,1.0,434,2574135748328365806,5044,832,-3,256,244,1962
256,gamma,1.0,435,8624084377500090569,4831,827,-2,256,249,1920
256,gamma,1.0,436,1784188395298675423,5308,930,-1,220,256,2090
256,gamma,1.0,437,9171513753323023822,5601,901,1,209,256,2233
256,gamma,1.0,438,6956905929014461967,5402,850,-2,256,198,2020
256,gamma,1.0,439,4616031737453901043,5037,911,-1,256,211,2038
256,gamma,1.0,440,8259433716684625825,3138,702,0,256,134,1349
256,gamma,1.0,441,2640568402590363486,4146,784,2,256,208,1629
256,gamma,1.0,442,8389940423653660795,3778,812,0,228,256,1701
256,gamma,1.0,443,5572161630664723209,4383,847,0,256,205,1835
256,gamma,1.0,444,7237640996132587218,4381,793,-1,189,256,1817
256,gamma,1.0,445,9217280046706257604,4282,830,1,182,256,1764
256,gamma,1.0,446,2936245970892264887,5077,795,-1,147,256,1854
256,gamma,1.0,447,4553776956807954666,4232,738,0,256,156,1706
256,gamma,1.0,448,4365264226335152712,4634,748,-1,256,146,1770
256,gamma,1.0,449,7789286436475182579,4222,802,0,216,256,1805
256,gamma,1.0,450,2956523657188918033,3416,836,3,256,168,1514
256,gamma,1.0,451,3627745645740978874,4686,780,-4,256,198,1803
256,gamma,1.0,452,6239895088697628297,7102,942,0,202,256,2502
256,gamma,1.0,453,2998495282960332161,5551,813,1,229,256,2114
256,gamma,1.0,454,2295247633613085229,3881,815,1,256,163,1693
256,gamma,1.0,455,3833395935541305683,4432,744,0,256,168,1809
256,gamma,1.0,456,7662585878362276243,5174,878,3,204,256,1924
256,gamma,1.0,457,4552823896535007754,5262,834,3,216,256,1931
256,gamma,1.0,458,3535099618948426517,5045,783,0,181,256,1827
256,gamma,1.0,459,508335539590827815,4518,780,1,224,256,1766
256,gamma,1.0,460,7834700467988810676,5235,865,-1,256,221,2071
256,gamma,1.0,461,8594456058351536991,3873,783,0,256,165,1642
256,gamma,1.0,462,3577551235356713050,4039,713,0,109,256,1577
256,gamma,1.0,463,3931697036224217698,4222,838,0,256,224,1827
256,gamma,1.0,464,6574554469968630614,5566,854,1,192,256,2154
256,gamma,1.0,465,6024826128587699151,4519,791,0,256,195,1815
256,gamma,1.0,466,3730868692320472106,4164,746,0,188,256,1727
256,gamma,1.0,467,5789435249181379611,6676,932,1,224,256,2324
256,gamma,1.0,468,9029655590157447408,5236,792,-1,256,242,2028
256,gamma,1.0,469,9965404896828397,5756,882,-1,256,208,2087
256,gamma,1.0,470,2912577408380065920,5563,911,-1,195,256,2092
256,gamma,1.0,471,8375122104956260049,4506,952,2,236,256,1893
256,gamma,1.0,472,4169221854715941756,3395,793,0,256,229,1452
256,gamma,1.0,473,1566610353831926941,4670,876,2,212,256,1928
256,gamma,1.0,474,4744577485571724359,4223,737,2,215,256,1656
256,gamma,1.0,475,882154895320275207,3973,731,2,173,256,1592
256,gamma,1.0,476,6707471334988253445,5506,834,1,220,256,2146
256,gamma,1.0,477,4323831646966300466,6218,984,0,256,236,2416
256,gamma,1.0,478,2434035998490921129,4258,712,-1,148,256,1580
256,gamma,1.0,479,6313827101470809498,3893,827,0,256,225,1697
256,gamma,1.0,480,6879196543776454029,4616,794,-1,256,164,1793
256,gamma,1.0,481,2304446558519197996,4597,753,-3,207,256,1702
256,gamma,1.0,482,8697945441141225605,3489,737,0,256,167,1538
256,gamma,1.0,483,7159822341416473135,5914,1036,1,256,208,2417
256,gamma,1.0,484,7253988492204230674,3969,749,-1,256,199,1564
256,gamma,1.0,485,207863183196067400,5340,868,0,256,226,2016
256,gamma,1.0,486,3176029219957223985,3776,870,2,204,256,1659
256,gamma,1.0,487,6363932264670433772,4968,868,-1,230,256,1881
256,gamma,1.0,488,6476347991633061227,5035,831,1,256,239,1993
256,gamma,1.0,489,6856791290834716097,5120,826,0,256,242,1922
256,gamma,1.0,490,3296833132725105566,4861,875,0,256,203,1924
256,gamma,1.0,491,8557898915390226894,4311,687,-2,256,197,1684
256,gamma,1.0,492,6520504206868505747,5360,916,0,256,254,2157
256,gamma,1.0,493,4053718592211273397,4759,825,2,209,256,1847
256,gamma,1.0,494,5054774789695871415,3834,794,-3,204,256,1577
256,gamma,1.0,495,3552256203274642186,4671,819,1,145,256,1905
256,gamma,1.0,496,4150343159732270977,4899,865,1,243,256,1853
256,gamma,1.0,497,2797836283339667045,3770,820,1,256,200,1662
256,gamma,1.0,498,7954510986377439108,5400,824,2,230,256,2104
256,gamma,1.0,499,2860337613976724938,4489,767,1,235,256,1822
256,gamma,1.0,500,734001445771329421,4394,750,-1,256,154,1732
256,gamma,1.0,501,3550734002947964261,5344,918,-1,194,256,2110
256,gamma,1.0,502,7218472320697113931,6052,870,-1,256,250,2171
256,gamma,1.0,503,3856047548652975529,4282,758,0,256,208,1794
256,gamma,1.0,504,2260212197789954936,8458,902,1,256,168,2682
256,gamma,1.0,505,3079434567721557654,5073,907,-2,256,209,2027
256,gamma,1.0,506,3509127123625955549,4086,792,-1,256,228,1711
256,gamma,1.0,507,5596630923756125796,4919,813,1,256,215,1892
256,gamma,1.0,508,8106331635336042701,4678,950,1,234,256,1861
256,gamma,1.0,509,3029872121482649776,4775,881,1,223,256,1958
256,gamma,1.0,510,4604334185782194137,3979,791,-1,256,201,1629
256,gamma,1.0,511,4697801719345567740,6640,864,-2,230,256,2384
256,gamma,1.0,512,6343947614275527567,4120,844,-2,256,198,1796
256,gamma,1.0,513,4525517862216669854,5129,731,0,193,256,2004
256,gamma,1.0,514,1052289747062419906,4248,742,0,172,256,1690
256,gamma,1.0,515,1039543926987000525,6053,1013,0,256,213,2364
256,gamma,1.0,516,8646678553594661074,4126,754,0,256,208,1725
256,gamma,1.0,517,3326263415103024797,4414,736,1,200,256,1773
256,gamma,1.0,518,5317922952509037120,5198,718,2,176,256,1887
256,gamma,1.0,519,1837326060595535219,4558,778,-1,256,234,1850
256,gamma,1.0,520,285915329572136914,4527,725,0,185,256,1692
256,gamma,1.0,521,8650023999929466203,5452,900,-2,256,238,2120
256,gamma,1.0,522,1626934862455484981,4750,776,0,162,256,1914
256,gamma,1.0,523,9202578753884863397,4553,865,-1,256,209,1895
256,gamma,1.0,524,8118983462473040376,4449,769,-1,256,187,1761
256,gamma,1.0,525,5175912518901639120,5814,890,-1,256,246,2175
256,gamma,1.0,526,1649642517289431048,3807,777,3,161,256,1659
256,gamma,1.0,527,3247961242087128648,4460,838,-1,256,198,1888
256,gamma,1.0,528,7801519039559185218,5042,770,1,244,256,1998
256,gamma,1.0,529,9208264578493098709,5265,863,0,256,233,2078
256,gamma,1.0,530,5640435657037877585,4470,816,1,256,224,1721
256,gamma,1.0,531,50212298178797843,4492,770,-1,228,256,1670
256,gamma,1.0,532,996241644510744342,5590,902,0,256,216,2170
256,gamma,1.0,533,8928826594860653781,5344,830,1,190,256,2009
256,gamma,1.0,534,7544663679482163394,6205,873,-2,256,229,2344
256,gamma,1.0,535,7848189438796414639,5523,891,1,256,227,2174
256,gamma,1.0,536,7903084109942885342,5405,993,2,233,256,2222
256,gamma,1.0,537,4630183304858434980,4664,756,1,256,174,1774
256,gamma,1.0,538,6641158337939156885,4703,817,-1,256,217,1831
256,gamma,1.0,539,168519980762790164,5201,811,0,209,256,1946
256,gamma,1.0,540,6095348362672134271,6134,912,1,202,256,2124
256,gamma,1.0,541,5565912545042226354,5182,958,-3,244,256,2178
256,gamma,1.0,542,4864955227623312087,4239,765,-2,256,129,1741
256,gamma,1.0,543,3218705043726797317,5093,891,1,256,199,2143
256,gamma,1.0,544,750730536651802960,4750,784,-2,164,256,1658
256,gamma,1.0,545,7026948470952098208,4422,740,0,134,256,1680
256,gamma,1.0,546,7700046893620252581,3533,629,-2,77,256,1400
256,gamma,1.0,547,7152346343755920758,3734,696,0,256,142,1547
256,gamma,1.0,548,9009977520274421346,5684,932,0,214,256,2105
256,gamma,1.0,549,632178081234310952,6448,868,2,256,162,2339
256,gamma,1.0,550,2896278895622684988,4126,836,1,252,256,1818
256,gamma,1.0,551,3359150440601166714,3839,703,0,187,256,1466
256,gamma,1.0,552,8972201242695488815,3962,768,0,176,256,1654
256,gamma,1.0,553,1923027376946171224,4860,804,-1,256,212,1884
256,gamma,1.0,554,4463535276128063231,4934,860,-2,256,244,1948
256,gamma,1.0,555,3020786642521922505,5515,785,1,256,231,1893
256,gamma,1.0,556,5449534818205191715,4620,876,1,256,184,1896
256,gamma,1.0,557,6765065010648088591,4272,778,3,214,256,1660
256,gamma,1.0,558,1768954424558767551,3984,822,0,182,256,1593
256,gamma,1.0,559,7934466876713225339,5796,738,1,208,256,2029
256,gamma,1.0,560,1845129141097508320,5394,908,-2,242,256,2044
256,gamma,1.0,561,3001140932655632115,3372,700,3,162,256,1460
256,gamma,1.0,562,5773415941760734347,3472,750,2,256,206,1521
256,gamma,1.0,563,4542673413313253130,3838,762,0,256,184,1576
256,gamma,1.0,564,714902025593408423,4180,758,0,256,218,1773
256,gamma,1.0,565,836430832866988114,5044,938,0,256,236,1959
256,gamma,1.0,566,6140738753617079847,5066,810,-1,236,256,2023
256,gamma,1.0,567,97878801811877535,4110,770,0,204,256,1742
256,gamma,1.0,568,7553328171579162291,6606,854,2,196,256,2343
256,gamma,1.0,569,5091116412631063487,6123,713,0,149,256,2329
256,gamma,1.0,570,959893492644740402,3905,739,1,175,256,1483
256,gamma,1.0,571,8414023455855565125,4505,905,0,201,256,1813
256,gamma,1.0,572,849662119803870001,4518,818,-1,252,256,1700
256,gamma,1.0,573,6175932116393935369,4535,771,-1,181,256,1796
256,gamma,1.0,574,5654079978973384412,4728,952,-3,256,250,1985
256,gamma,1.0,575,1800380064717597581,4737,789,-1,256,249,1865
256,gamma,1.0,576,4966151113039467115,6553,843,2,221,256,2305
256,gamma,1.0,577,3638304779316504281,4802,866,-1,256,208,1983
256,gamma,1.0,578,1282169920841387619,3998,772,-1,256,232,1759
256,gamma,1.0,579,884936236869483057,5373,919,-2,256,225,2110
256,gamma,1.0,580,697830615615088218,4194,942,0,236,256,1801
256,gamma,1.0,581,445633150137773169,4542,756,-1,154,256,1836
256,gamma,1.0,582,8138213528709973304,5210,880,-5,238,256,2045
256,gamma,1.0,583,6932488643506565974,5066,858,2,226,256,1921
256,gamma,1.0,584,322599660030713602,5958,782,2,202,256,2150
256,gamma,1.0,585,4803293036501305141,4138,756,1,220,256,1630
256,gamma,1.0,586,5521511478553538279,5892,920,-1,256,234,2275
256,gamma,1.0,587,3334458843097291255,4372,970,1,252,256,1868
256,gamma,1.0,588,7864907298066419721,4118,776,-2,194,256,1679
256,gamma,1.0,589,7512207414063867199,5098,714,-1,256,164,1836
256,gamma,1.0,590,5528433784938613502,3873,827,0,173,256,1689
256,gamma,1.0,591,4593189677067009871,3626,768,1,224,256,1435
256,gamma,1.0,592,519412096701830452,6688,1010,3,248,256,2465
256,gamma,1.0,593,6617681949087596617,5428,718,-3,96,256,1999
256,gamma,1.0,594,1026206629048842532,4359,827,-1,256,241,1830
256,gamma,1.0,595,4734644957392217589,4824,758,2,206,256,1831
256,gamma,1.0,596,7457218995115411052,5819,891,-1,243,256,2226
256,gamma,1.0,597,5820838662085000347,4630,804,1,256,232,1901
256,gamma,1.0,598,7556428571443522347,5193,967,-2,207,256,2068
256,gamma,1.0,599,479282115467820793,4760,772,0,256,228,1854
256,gamma,1.0,600,6638835395253880212,3723,833,1,256,215,1636
256,gamma,1.0,601,6918774869381231027,3788,754,2,170,256,1528
256,gamma,1.0,602,4304990188360986176,3141,591,1,256,123,1317
256,gamma,1.0,603,8671093418008099049,4435,799,0,256,161,1790
256,gamma,1.0,604,4994779983218312347,4731,863,2,221,256,1891
256,gamma,1.0,605,5640419143814824934,3410,650,-2,256,94,1396
256,gamma,1.0,606,1958094783282610559,4612,862,0,218,256,1981
256,gamma,1.0,607,5046631286025988249,4361,767,2,177,256,1742
256,gamma,1.0,608,842385451896160178,4595,873,0,256,227,1900
256,gamma,1.0,609,8053118930220732079,4232,880,0,256,204,1789
256,gamma,1.0,610,1465594785276653236,3855,727,0,193,256,1644
256,gamma,1.0,611,1735764437043633718,3597,877,1,256,233,1673
256,gamma,1.0,612,1682579091374255068,3693,729,0,256,181,1510
256,gamma,1.0,613,8721355243300641934,4151,917,0,256,235,1805
256,gamma,1.0,614,4801045086261339495,3299,653,-2,256,151,1406
256,gamma,1.0,615,1771548682263709912,6225,853,0,256,227,2342
256,gamma,1.0,616,4226555041531813207,2903,725,1,185,256,1296
256,gamma,1.0,617,7669324910871626588,3922,798,1,256,172,1606
256,gamma,1.0,618,773689495840923995,3677,807,0,203,256,1611
256,gamma,1.0,619,6975676522768998541,3699,787,0,256,175,1546
256,gamma,1.0,620,701052664789642758,5934,878,-2,206,256,2176
256,gamma,1.0,621,8110734401488953239,4779,833,-1,256,249,1919
256,gamma,1.0,622,1528955106488805363,6077,933,-2,239,256,2403
256,gamma,1.0,623,8658946507903126309,5894,938,-3,256,212,2296
256,gamma,1.0,624,8028690839023280482,4346,750,1,192,256,1723
256,gamma,1.0,625,2852478446033050839,5370,758,1,216,256,1919
256,gamma,1.0,626,7407133731345278668,5334,784,-2,256,170,2024
256,gamma,1.0,627,6056995049459987510,4435,821,0,233,256,1739
256,gamma,1.0,628,5301895439034982663,4393,799,2,221,256,1754
256,gamma,1.0,629,3311470298556233864,4000,648,1,98,256,1510
256,gamma,1.0,630,7128905382678166309,6194,950,0,256,246,2432
256,gamma,1.0,631,5911349515937751642,4742,776,0,218,256,1809
256,gamma,1.0,632,3878054464019200225,4295,871,-2,256,231,1795
256,gamma,1.0,633,6399630823948862607,4956,746,0,126,256,1810
256,gamma,1.0,634,555897390663408690,4418,882,-1,256,220,1803
256,gamma,1.0,635,3706245720680234602,4840,826,1,236,256,1862
256,gamma,1.0,636,2041173066302148297,4380,824,-1,200,256,1779
256,gamma,1.0,637,3823959193977355080,5257,875,-1,256,231,2100
256,gamma,1.0,638,8137489565835306127,4102,782,0,218,256,1650
256,gamma,1.0,639,8330520984361856617,4267,815,-1,207,256,1827
256,gamma,1.0,640,3436271103193903144,5209,1055,-4,256,213,2160
256,gamma,1.0,641,2074903479595041389,4448,844,-3,256,220,1831
256,gamma,1.0,642,3800840299327155005,4727,751,0,215,256,1792
256,gamma,1.0,643,8011948368469538506,4745,947,0,225,256,2003
256,gamma,1.0,644,2488019178338507548,5676,840,-2,200,256,2079
256,gamma,1.0,645,5951863820509666840,4037,797,-3,213,256,1679
256,gamma,1.0,646,5628503202106814602,4854,900,3,232,256,1997
256,gamma,1.0,647,1718092723108559011,4600,942,0,256,242,1959
256,gamma,1.0,648,6907299552525090935,5378,924,0,242,256,2035
256,gamma,1.0,649,3728645999338210666,3134,620,0,256,122,1377
256,gamma,1.0,650,3310702312409493269,4183,825,-1,185,256,1683
256,gamma,1.0,651,2587164996235935339,5423,775,0,189,256,2061
256,gamma,1.0,652,8304942706394664851,6309,901,-1,256,187,2524
256,gamma,1.0,653,4886520654390966897,5206,776,-3,256,202,2000
256,gamma,1.0,654,6847057031897271287,4779,777,0,256,201,1856
256,gamma,1.0,655,1406581544392480504,5340,794,-1,256,248,2062
256,gamma,1.0,656,217222154733631149,4634,912,0,226,256,1901
256,gamma,1.0,657,4951818143891863094,5536,870,0,256,238,2199
256,gamma,1.0,658,1244135752717883168,5012,1074,1,256,226,2095
256,gamma,1.0,659,1227866558022879821,4468,768,0,172,256,1774
256,gamma,1.0,660,729241821336643494,4411,747,0,235,256,1729
256,gamma,1.0,661,6664926886536396347,3933,693,-1,256,175,1681
256,gamma,1.0,662,4834108601259570595,4792,814,1,218,256,1952
256,gamma,1.0,663,1105166047211585691,4894,1006,0,256,196,2043
256,gamma,1.0,664,6758397189733208026,4767,947,4,233,256,1983
256,gamma,1.0,665,7901104805445024027,4604,972,0,256,206,2045
256,gamma,1.0,666,4540217797959537535,3900,738,-1,256,160,1578
256,gamma,1.0,667,6595419269038394313,5023,695,-1,256,149,1727
256,gamma,1.0,668,6256469504370664042,3872,800,0,256,246,1645
256,gamma,1.0,669,7843965820934299037,3761,635,-1,256,121,1502
256,gamma,1.0,670,6315080625904973904,5756,856,0,256,246,2057
256,gamma,1.0,671,1826057587287848503,5500,884,1,248,256,2060
256,gamma,1.0,672,8454697336210827113,6082,882,0,256,182,2133
256,gamma,1.0,673,1220319891806019866,3996,722,-1,256,196,1611
256,gamma,1.0,674,236523418131667388,5606,784,0,256,196,1983
256,gamma,1.0,675,150664453542613486,5738,874,-1,256,236,2146
256,gamma,1.0,676,1587416934917716887,3933,709,-1,256,189,1588
256,gamma,1.0,677,6496132600706130616,3313,667,1,147,256,1367
256,gamma,1.0,678,7145492474383733176,3937,779,0,77,256,1602
256,gamma,1.0,679,1329352736915937686,3836,770,1,176,256,1613
256,gamma,1.0,680,3929419284955860428,3859,749,1,149,256,1586
256,gamma,1.0,681,2790924537146484730,4554,866,2,256,236,1882
256,gamma,1.0,682,566021097145800140,6108,790,1,178,256,2138
256,gamma,1.0,683,1644707957626760868,3246,648,-2,256,134,1326
256,gamma,1.0,684,1790813684826653471,4576,818,4,256,166,1804
256,gamma,1.0,685,2194835640342803259,5770,828,1,256,162,2072
256,gamma,1.0,686,688497709458495761,5211,875,-3,249,256,1980
